1, 270505.0505050505
1, 88787.87878787878
1, 66868.68686868687
1, 40707.0707070707
1, 17373.737373737385
1, 15252.525252525229
1, 11010.101010101032
1, 8181.8181818181765
1, 6060.606060606078
1, 3939.39393939398
1, 1111.111111111124
1.9948119325551232, 85252.52525252523
1.9948119325551232, 81717.17171717173
1.9948119325551232, 32929.29292929295
1.9948119325551232, 30808.08080808079
2.0116731517509727, 15252.525252525229
2.0116731517509727, 12424.242424242431
2.0116731517509727, 11010.101010101032
2.0116731517509727, 7474.747474747477
2.0116731517509727, 6060.606060606078
2.0116731517509727, 4646.464646464621
2.0116731517509727, 2525.252525252523
2.0116731517509727, 1111.111111111124
2.0116731517509727, 6767.676767676778
6.007782101167315, 52020.20202020201
6.007782101167315, 46363.63636363635
6.007782101167315, 23030.30303030304
6.007782101167315, 19494.949494949542
6.007782101167315, 15252.525252525229
6.007782101167315, 9595.959595959575
6.007782101167315, 7474.747474747477
6.007782101167315, 6060.606060606078
6.007782101167315, 3939.39393939398
6.007782101167315, 2525.252525252523
6.007782101167315, 1818.1818181818235
7.980544747081712, 45656.56565656565
7.980544747081712, 18080.808080808085
7.980544747081712, 15959.595959595987
7.980544747081712, 13838.38383838383
7.963683527885861, 7474.747474747477
7.963683527885861, 4646.464646464621
7.963683527885861, 2525.252525252523
7.963683527885861, 1111.111111111124
10.99870298313878, 42121.2121212121
10.99870298313878, 37171.717171717144
10.981841763942931, 15959.595959595987
10.981841763942931, 14545.45454545453
10.981841763942931, 11010.101010101032
10.981841763942931, 6060.606060606078
10.981841763942931, 4646.464646464621
10.981841763942931, 2525.252525252523
10.981841763942931, 1111.111111111124
13.999999999999998, 40000
13.999999999999998, 32222.22222222219
13.999999999999998, 15959.595959595987
13.999999999999998, 13838.38383838383
13.999999999999998, 10303.030303030333
13.999999999999998, 5353.535353535379
13.999999999999998, 4646.464646464621
13.999999999999998, 2525.252525252523
13.999999999999998, 1111.111111111124
